d1_cgm_objective,d0_objective,strategy,t
1504257.8098308807,0.0,dynamic_gen,2642
1522328.6701787114,0.0,dynamic_gen,2643
1566993.2500490327,0.0,dynamic_gen,2644
1361449.8019847015,173101.82996186282,dynamic_gen,2649
1718594.1983530214,196060.71979581605,dynamic_gen,2648
1657490.8749004724,0.0,dynamic_gen,2645
1977046.3788458882,88986.96423204176,dynamic_gen,2647
1165958.492937597,144267.3791384398,dynamic_gen,2650
992338.8249296562,122081.87714392142,dynamic_gen,2652
1953278.030123804,0.0,dynamic_gen,2646
1086200.3012726048,114412.97735380125,dynamic_gen,2651
947038.9380924953,125971.56451328594,dynamic_gen,2653
892710.9810191039,82818.39003781689,dynamic_gen,2654
1419671.3744421913,0.0,dynamic_gen,2657
1119210.0070925104,0.0,dynamic_gen,2656
962147.9559251012,24603.726988199203,dynamic_gen,2655
1772866.2673016232,168286.1510455939,dynamic_gen,2662
1902768.0107674836,177144.53758830184,dynamic_gen,2661
1666658.6088419138,0.0,dynamic_gen,2658
1863388.9900066138,205316.97052207583,dynamic_gen,2660
1807258.0160980308,217277.32906795538,dynamic_gen,2659
1490854.0395926316,0.0,dynamic_gen,2663
1318090.5271306164,0.0,dynamic_gen,2664
1264594.1904721342,0.0,dynamic_gen,2665
1250769.1632071044,0.0,dynamic_gen,2667
1302997.4598289581,0.0,dynamic_gen,2670
1248461.0967739746,0.0,dynamic_gen,2666
1276954.5240342375,0.0,dynamic_gen,2668
1270557.3646724916,0.0,dynamic_gen,2669
1318843.8405267848,0.0,dynamic_gen,2671
1249080.7323416895,0.0,dynamic_gen,2672
1146204.3501633895,0.0,dynamic_gen,2673
1063960.824961608,0.0,dynamic_gen,2674
1032141.3803043049,0.0,dynamic_gen,2675
967292.1056124838,0.0,dynamic_gen,2676
884734.5393033427,0.0,dynamic_gen,2678
940354.297778401,0.0,dynamic_gen,2679
922012.9592023137,0.0,dynamic_gen,2677
1076650.233586796,0.0,dynamic_gen,2680
1642823.1299304375,0.0,dynamic_gen,2682
1347451.616429826,0.0,dynamic_gen,2681
1766170.259974707,0.0,dynamic_gen,2683
1714848.3341113003,0.0,dynamic_gen,2684
1725244.8074434903,0.0,dynamic_gen,2685
1637877.3945287992,0.0,dynamic_gen,2686
1443357.3005787407,0.0,dynamic_gen,2687
1264243.040050415,0.0,dynamic_gen,2688
1140275.3710746665,0.0,dynamic_gen,2689
1110071.182070613,0.0,dynamic_gen,2692
1102003.774105738,0.0,dynamic_gen,2691
1113580.6808665087,0.0,dynamic_gen,2690
1042430.6321941938,0.0,dynamic_gen,2694
1107285.4399042763,0.0,dynamic_gen,2693
954887.3592383049,0.0,dynamic_gen,2696
887223.4492907093,0.0,dynamic_gen,2697
1008559.1252956123,0.0,dynamic_gen,2695
790055.8082030462,0.0,dynamic_gen,2698
719236.6578456133,35606.41031727423,dynamic_gen,2699
635933.6559307397,82098.126204116,dynamic_gen,2700
592083.762433288,96393.09493466729,dynamic_gen,2701
555806.3673236449,67200.6473506051,dynamic_gen,2702
629637.9494789488,9287.379854956325,dynamic_gen,2703
1608005.2914216323,0.0,dynamic_gen,2707
748005.9830307757,0.0,dynamic_gen,2704
1071067.7920931466,0.0,dynamic_gen,2705
1656900.8079919778,0.0,dynamic_gen,2709
1644041.8472995912,0.0,dynamic_gen,2710
1457976.7456584235,0.0,dynamic_gen,2706
1609866.5433008922,0.0,dynamic_gen,2708
1480826.731691864,0.0,dynamic_gen,2711
1334369.8839931777,0.0,dynamic_gen,2712
1268651.0888833809,0.0,dynamic_gen,2713
1259899.9140887754,0.0,dynamic_gen,2714
1395747.0851129512,0.0,dynamic_gen,2716
1287010.8725862869,0.0,dynamic_gen,2715
1972721.8399128397,213268.30412675935,dynamic_gen,2720
2121767.7306023864,31484.690604136442,dynamic_gen,2719
1611591.835851967,0.0,dynamic_gen,2717
1704613.873991702,316730.9524436526,dynamic_gen,2721
1986206.3028788266,0.0,dynamic_gen,2718
1575046.1716584908,369197.07085022447,dynamic_gen,2722
1472174.2878828547,491733.3689715072,dynamic_gen,2723
1370879.7497728062,150926.69334407238,dynamic_gen,2726
1359113.025114966,527917.3628320077,dynamic_gen,2725
1398088.9976039412,583704.7529701644,dynamic_gen,2724
1650328.6946696742,71622.54865253794,dynamic_gen,2728
2112895.628858585,28180.338806881904,dynamic_gen,2730
1863366.7646067971,74232.19961515265,dynamic_gen,2729
2232884.015597197,0.0,dynamic_gen,2732
2233142.5304103047,0.0,dynamic_gen,2731
1500407.596852885,78173.62234591802,dynamic_gen,2727
2155264.0006790645,0.0,dynamic_gen,2733
1946044.4307044265,0.0,dynamic_gen,2734
1640366.000203325,0.0,dynamic_gen,2735
1426449.298669607,0.0,dynamic_gen,2736
1976884.8522891605,34782.90209456113,dynamic_gen,2742
1320089.5343672486,0.0,dynamic_gen,2739
1590843.8911034777,0.0,dynamic_gen,2741
1330768.1368173803,0.0,dynamic_gen,2737
1408523.8548804722,0.0,dynamic_gen,2740
1297713.170690754,0.0,dynamic_gen,2738
2141203.7997193765,28523.869332889662,dynamic_gen,2743
1924967.7635621307,77747.15985702215,dynamic_gen,2745
2137467.0773002836,56565.34173976221,dynamic_gen,2744
1865878.747817126,86104.32508722504,dynamic_gen,2746
1794357.6469607037,68931.60447174366,dynamic_gen,2748
1761623.5135854536,13393.519299564556,dynamic_gen,2750
1846584.0093566752,84331.3065641316,dynamic_gen,2747
1782683.8914201208,36506.15883975986,dynamic_gen,2749
1826293.729338545,56863.026522671935,dynamic_gen,2752
1794829.1157777095,35916.220999028286,dynamic_gen,2751
1914295.7785885392,89571.41194413978,dynamic_gen,2753
2075350.704286728,79723.30011668085,dynamic_gen,2754
2170504.84812619,0.0,dynamic_gen,2756
1944241.3748967901,0.0,dynamic_gen,2758
2190913.0082152006,0.0,dynamic_gen,2755
2170577.015749354,0.0,dynamic_gen,2757
1643923.5600626091,0.0,dynamic_gen,2759
1335327.030403191,0.0,dynamic_gen,2761
1358479.9419415824,0.0,dynamic_gen,2762
1415445.6364365788,0.0,dynamic_gen,2760
1425630.890979392,0.0,dynamic_gen,2763
1552738.7435877654,0.0,dynamic_gen,2764
2189159.735417083,0.0,dynamic_gen,2767
2057658.713817188,0.0,dynamic_gen,2766
1734654.7893460472,0.0,dynamic_gen,2765
1829812.027883612,68276.55325955665,dynamic_gen,2769
2049605.2837938524,67563.42778424059,dynamic_gen,2768
1677278.6270525875,23733.35421298085,dynamic_gen,2770
1633786.4897777175,15230.565489261366,dynamic_gen,2771
1595370.8091815491,26298.03920336657,dynamic_gen,2772
1634939.6696489346,28998.228971935732,dynamic_gen,2773
1690571.615252228,11578.21246875279,dynamic_gen,2774
1877507.4276165026,0.0,dynamic_gen,2777
1776875.5949468755,8488.798918497992,dynamic_gen,2775
1794417.0080838653,0.0,dynamic_gen,2776
2014598.1256035098,0.0,dynamic_gen,2780
2039847.710615968,0.0,dynamic_gen,2779
2001691.8506325977,0.0,dynamic_gen,2778
1769516.4750148586,0.0,dynamic_gen,2782
1955143.6774120892,0.0,dynamic_gen,2781
1515742.8944552077,0.0,dynamic_gen,2783
1329384.212354732,0.0,dynamic_gen,2784
1143728.7188930255,0.0,dynamic_gen,2786
1123827.5953798199,0.0,dynamic_gen,2787
1318942.8711472466,0.0,dynamic_gen,2789
1154904.3572044536,0.0,dynamic_gen,2788
1215154.8036060939,0.0,dynamic_gen,2785
1712123.0707657936,0.0,dynamic_gen,2790
1796708.6960149275,6476.842238500269,dynamic_gen,2792
1857524.754804802,0.0,dynamic_gen,2791
1597913.1434874935,269.2354206698608,dynamic_gen,2793
1438825.0336807473,0.0,dynamic_gen,2794
1218252.9113099407,0.0,dynamic_gen,2796
1346356.8804724202,0.0,dynamic_gen,2795
1255954.5412943463,0.0,dynamic_gen,2797
1365438.4598929123,0.0,dynamic_gen,2799
1299830.2179826642,0.0,dynamic_gen,2798
1447806.728871726,0.0,dynamic_gen,2801
1374541.1210002024,0.0,dynamic_gen,2800
1795275.1943795593,0.0,dynamic_gen,2804
1776480.6741976214,0.0,dynamic_gen,2803
1646374.4499889286,0.0,dynamic_gen,2802
1612692.9157345877,0.0,dynamic_gen,2806
1779548.221838989,0.0,dynamic_gen,2805
1085436.7424048542,0.0,dynamic_gen,2809
1367743.7984025404,0.0,dynamic_gen,2807
1217802.4958107427,0.0,dynamic_gen,2808
1077836.4063810385,0.0,dynamic_gen,2810
1157689.4330185298,0.0,dynamic_gen,2811
1763871.8912123386,0.0,dynamic_gen,2814
1428382.9443281116,0.0,dynamic_gen,2813
1257326.9749047672,0.0,dynamic_gen,2812
1837278.0340523906,62205.347065101836,dynamic_gen,2815
1418296.4841400757,95000.93422358856,dynamic_gen,2817
1663418.4390722187,139609.4636195054,dynamic_gen,2816
1260483.1895237246,0.0,dynamic_gen,2818
1161069.4652445614,43348.20671801696,dynamic_gen,2820
1178095.8433169383,55779.45495328531,dynamic_gen,2821
1192647.6228211664,1303.3333786576964,dynamic_gen,2819
1272028.2618057672,0.0,dynamic_gen,2824
1833617.7031089207,0.0,dynamic_gen,2827
1215218.314413217,13373.260672924538,dynamic_gen,2823
1151370.1314680157,48153.541210782234,dynamic_gen,2822
1492782.9891798452,71004.11282767175,dynamic_gen,2825
1703197.638587418,58275.461006510865,dynamic_gen,2826
1805423.7530792984,0.0,dynamic_gen,2828
1755808.3708475581,6487.534476862172,dynamic_gen,2829
1347451.2919254526,0.0,dynamic_gen,2831
1563417.3162999162,12870.525608177733,dynamic_gen,2830
1146563.498760148,0.0,dynamic_gen,2834
1179704.2108378713,0.0,dynamic_gen,2836
1213304.5370881269,0.0,dynamic_gen,2832
1143302.978769375,0.0,dynamic_gen,2835
1187035.2091151131,0.0,dynamic_gen,2837
1136954.3689716614,0.0,dynamic_gen,2833
1163237.161571524,0.0,dynamic_gen,2838
1151194.8230683012,0.0,dynamic_gen,2839
1097588.0937341503,0.0,dynamic_gen,2840
991862.5179516992,0.0,dynamic_gen,2841
1020215.8763864107,0.0,dynamic_gen,2844
995322.9594436672,0.0,dynamic_gen,2845
969890.2314779724,0.0,dynamic_gen,2843
922358.7397384709,0.0,dynamic_gen,2842
967437.6061724153,0.0,dynamic_gen,2847
941143.5455203662,0.0,dynamic_gen,2846
1070429.1453310205,0.0,dynamic_gen,2848
1532883.859632702,0.0,dynamic_gen,2850
1316226.0939678138,0.0,dynamic_gen,2849
1582007.1031665,0.0,dynamic_gen,2851
1495678.7078548395,0.0,dynamic_gen,2853
1507749.1052150354,0.0,dynamic_gen,2852
1180758.2213125937,0.0,dynamic_gen,2855
977933.421234442,0.0,dynamic_gen,2856
1384551.9427144947,0.0,dynamic_gen,2854
934722.2221971783,0.0,dynamic_gen,2857
872141.8995503095,0.0,dynamic_gen,2858
890851.3941124164,0.0,dynamic_gen,2860
957221.8347706791,0.0,dynamic_gen,2861
853596.9928005881,0.0,dynamic_gen,2859
946461.4378579764,0.0,dynamic_gen,2862
924781.6213827055,0.0,dynamic_gen,2863
891313.4167915236,0.0,dynamic_gen,2864
932655.5655891537,0.0,dynamic_gen,2866
949220.9625237669,0.0,dynamic_gen,2865
912130.1732282585,0.0,dynamic_gen,2867
794693.8476553715,0.0,dynamic_gen,2868
634681.6681445679,0.0,dynamic_gen,2869
740091.3389617424,0.0,dynamic_gen,2872
623974.9799340399,0.0,dynamic_gen,2871
597392.8273635162,0.0,dynamic_gen,2870
1328648.045170493,0.0,dynamic_gen,2874
1001260.2442221118,0.0,dynamic_gen,2873
1548667.0332691786,0.0,dynamic_gen,2876
1616931.8619557358,0.0,dynamic_gen,2877
1474895.999016095,0.0,dynamic_gen,2875
1303748.545901212,0.0,dynamic_gen,2879
1535841.0148847904,0.0,dynamic_gen,2878
1097680.530889846,0.0,dynamic_gen,2881
1074165.6491111263,0.0,dynamic_gen,2883
1197510.0563484118,0.0,dynamic_gen,2880
1080767.064202075,0.0,dynamic_gen,2882
1151996.3510061807,0.0,dynamic_gen,2884
1274787.661811206,0.0,dynamic_gen,2885
1703335.5951085077,0.0,dynamic_gen,2887
1523434.8344503408,0.0,dynamic_gen,2886
1753863.04541555,0.0,dynamic_gen,2888
1361279.7228451637,0.0,dynamic_gen,2891
1464003.4941225008,9919.466989006232,dynamic_gen,2890
1585122.1848882644,0.0,dynamic_gen,2889
1268797.9181468093,0.0,dynamic_gen,2892
1225088.1086831782,0.0,dynamic_gen,2893
1285252.913748957,0.0,dynamic_gen,2895
1283149.5879399998,0.0,dynamic_gen,2896
1216375.6480350445,0.0,dynamic_gen,2894
1325627.5647542991,0.0,dynamic_gen,2897
1488654.8549023364,0.0,dynamic_gen,2898
1423679.714753734,0.0,dynamic_gen,2901
1100188.1449716515,0.0,dynamic_gen,2903
1510849.221317706,0.0,dynamic_gen,2899
1463918.869843285,0.0,dynamic_gen,2900
1261817.5188736387,0.0,dynamic_gen,2902
839481.9872736256,0.0,dynamic_gen,2906
958397.8526488356,0.0,dynamic_gen,2904
886083.2243034656,0.0,dynamic_gen,2905
832827.0189308601,0.0,dynamic_gen,2907
856541.4743738892,0.0,dynamic_gen,2908
844281.9416740726,0.0,dynamic_gen,2911
868102.181513682,0.0,dynamic_gen,2909
723030.9643528725,0.0,dynamic_gen,2913
797064.4413001157,0.0,dynamic_gen,2912
850080.2775839858,0.0,dynamic_gen,2910
724954.5064816917,0.0,dynamic_gen,2914
699417.9819632722,0.0,dynamic_gen,2916
657265.2864437893,0.0,dynamic_gen,2917
711949.019628776,0.0,dynamic_gen,2915
734134.3478277426,0.0,dynamic_gen,2918
869730.6637435721,0.0,dynamic_gen,2919
1502116.6841248567,0.0,dynamic_gen,2923
1448843.5881094513,0.0,dynamic_gen,2922
1206986.1204664407,0.0,dynamic_gen,2921
967928.6846868752,0.0,dynamic_gen,2920
1588027.3700736193,0.0,dynamic_gen,2924
1262469.9256563587,0.0,dynamic_gen,2927
1458172.4751274488,0.0,dynamic_gen,2926
1716390.6884053138,0.0,dynamic_gen,2925
1082405.8980163084,0.0,dynamic_gen,2930
1098584.8225694895,0.0,dynamic_gen,2931
1208880.733669276,0.0,dynamic_gen,2928
1211083.720516373,0.0,dynamic_gen,2933
1116614.385292048,0.0,dynamic_gen,2929
1108583.8310813573,0.0,dynamic_gen,2932
1636980.063589465,0.0,dynamic_gen,2934
1916036.3045533167,33016.92997314858,dynamic_gen,2937
2019702.7940643774,24021.56845627945,dynamic_gen,2936
1955275.3061606337,0.0,dynamic_gen,2935
1564740.392798006,0.0,dynamic_gen,2942
1811995.4556801538,0.0,dynamic_gen,2938
1675605.0583675667,0.0,dynamic_gen,2939
1649927.3593172086,0.0,dynamic_gen,2940
1523975.0142236138,0.0,dynamic_gen,2943
1637726.3328769319,0.0,dynamic_gen,2941
1755403.982829596,0.0,dynamic_gen,2946
1807525.8437270091,225534.35760660286,dynamic_gen,2947
1502258.2630668916,0.0,dynamic_gen,2944
1618584.9465174612,0.0,dynamic_gen,2945
1621815.0984213147,0.0,dynamic_gen,2949
1737031.7836008868,146332.98362671392,dynamic_gen,2948
981834.7397004013,0.0,dynamic_gen,2952
1375261.717790051,0.0,dynamic_gen,2950
1131171.09944192,0.0,dynamic_gen,2951
936042.4825239456,0.0,dynamic_gen,2953
922329.04222293,0.0,dynamic_gen,2954
1048191.5612849896,0.0,dynamic_gen,2956
956362.7313478972,0.0,dynamic_gen,2955
1541920.25868555,0.0,dynamic_gen,2958
1472608.251661208,28711.092366793528,dynamic_gen,2961
1203116.8680815713,0.0,dynamic_gen,2957
1662945.737673008,119974.40907703678,dynamic_gen,2960
1405963.9815085111,36947.94647791252,dynamic_gen,2962
1745520.380075681,92928.75571048129,dynamic_gen,2959
1441255.642733805,0.0,dynamic_gen,2963
1350923.829024388,23988.28979547311,dynamic_gen,2965
1388441.2747812362,4740.543819242587,dynamic_gen,2966
1354924.5662878295,26806.62593353509,dynamic_gen,2964
1480751.926174181,0.0,dynamic_gen,2967
1921705.9431926915,0.0,dynamic_gen,2969
2086072.297326867,0.0,dynamic_gen,2972
2120610.085712686,0.0,dynamic_gen,2970
1674694.2902337871,0.0,dynamic_gen,2968
2186666.822824772,0.0,dynamic_gen,2971
1951359.4307084787,0.0,dynamic_gen,2973
1634940.308364489,0.0,dynamic_gen,2974
1278934.9905344634,0.0,dynamic_gen,2975
1122894.629233119,0.0,dynamic_gen,2976
1003260.1478410902,0.0,dynamic_gen,2977
899759.8593017135,0.0,dynamic_gen,2979
1318869.3640474768,0.0,dynamic_gen,2982
1054424.3062207818,0.0,dynamic_gen,2981
927201.4211632146,0.0,dynamic_gen,2978
941652.1850291362,0.0,dynamic_gen,2980
1485184.333714658,0.0,dynamic_gen,2983
1382126.3476056596,30777.072968276007,dynamic_gen,2984
1112029.2272897768,77347.29111116097,dynamic_gen,2985
925155.5675889854,60641.436232827895,dynamic_gen,2987
933517.023483006,114566.94600199265,dynamic_gen,2986
735055.6333473297,97966.01857770211,dynamic_gen,2990
871905.0653150482,63865.926918996454,dynamic_gen,2988
908306.0786109648,73468.49658307954,dynamic_gen,2992
774884.2628693664,73216.37066487978,dynamic_gen,2989
795713.5356129648,102362.17527294933,dynamic_gen,2991
1366032.3549921275,0.0,dynamic_gen,2994
1608601.4145149668,0.0,dynamic_gen,2995
1120790.2265916641,0.0,dynamic_gen,2993
1652962.87229556,0.0,dynamic_gen,2996
1519431.7582493117,0.0,dynamic_gen,2997
943632.1804649003,0.0,dynamic_gen,3002
1092589.4467167985,0.0,dynamic_gen,3000
1329575.1575352247,0.0,dynamic_gen,2998
1192079.902302132,0.0,dynamic_gen,2999
990989.931208537,0.0,dynamic_gen,3001
1023444.0829586218,0.0,dynamic_gen,3005
946741.7635690024,0.0,dynamic_gen,3003
1079096.2482155794,0.0,dynamic_gen,3006
995147.0438784235,0.0,dynamic_gen,3004
1152917.236185315,0.0,dynamic_gen,3007
1089297.4247023484,46541.815379744934,dynamic_gen,3008
1028870.7594016432,71857.86232581275,dynamic_gen,3010
1037541.2651633334,77951.09515283411,dynamic_gen,3009
987309.1058828175,74161.52468582126,dynamic_gen,3011
859285.5339304318,112924.70234025334,dynamic_gen,3012
826186.475364243,104459.84405340532,dynamic_gen,3013
760252.4014705055,99231.33370001166,dynamic_gen,3014
795161.8951049214,105827.63152961904,dynamic_gen,3015
883294.852817046,88603.80843492571,dynamic_gen,3016
1076714.6869643838,45605.77923663157,dynamic_gen,3017
1221979.4019605839,0.0,dynamic_gen,3021
1283480.5769394035,1737.0160123560381,dynamic_gen,3018
1358518.8724560472,0.0,dynamic_gen,3019
1254355.2384786704,0.0,dynamic_gen,3020
1122611.5088715588,0.0,dynamic_gen,3022
711058.6936329878,0.0,dynamic_gen,3025
980533.4715601642,0.0,dynamic_gen,3023
811273.3665414144,0.0,dynamic_gen,3024
677000.2087831558,0.0,dynamic_gen,3026
712356.5697536969,0.0,dynamic_gen,3028
696081.8664542525,0.0,dynamic_gen,3027
729260.302638384,0.0,dynamic_gen,3029
716388.1672321056,0.0,dynamic_gen,3030
666291.8086345961,0.0,dynamic_gen,3031
632690.6579552509,0.0,dynamic_gen,3033
628795.2260565504,0.0,dynamic_gen,3032
665683.4017252476,0.0,dynamic_gen,3034
789014.6742122201,0.0,dynamic_gen,3035
839368.8998414816,0.0,dynamic_gen,3036
774912.293677421,0.0,dynamic_gen,3037
966935.3181982785,0.0,dynamic_gen,3040
732248.6280391908,0.0,dynamic_gen,3038
799788.1640836785,0.0,dynamic_gen,3039
1295978.303134854,0.0,dynamic_gen,3041
1686792.5540737438,0.0,dynamic_gen,3045
1669345.3622520096,0.0,dynamic_gen,3043
1657650.195295147,0.0,dynamic_gen,3044
1516691.213339127,0.0,dynamic_gen,3042
1625030.5931776213,0.0,dynamic_gen,3046
1299341.6609655125,0.0,dynamic_gen,3048
1415559.1833977413,0.0,dynamic_gen,3047
1220525.5171938888,0.0,dynamic_gen,3049
1293632.530018723,0.0,dynamic_gen,3051
1221210.7436469698,0.0,dynamic_gen,3050
1345473.590853349,0.0,dynamic_gen,3052
1511368.9921947995,0.0,dynamic_gen,3053
2122139.7772312816,16347.326110324113,dynamic_gen,3055
2036140.2566059334,163246.18324053253,dynamic_gen,3056
1936607.2068942734,0.0,dynamic_gen,3054
1830143.9361190323,245617.95881778083,dynamic_gen,3057
1540561.9702804233,85439.679176444,dynamic_gen,3061
1666982.5592904272,379773.619234199,dynamic_gen,3059
1714844.42670136,371460.119161408,dynamic_gen,3058
1574341.5307267536,239074.60361506618,dynamic_gen,3060
1561892.6949655528,87909.09046677631,dynamic_gen,3062
2043904.7402613023,0.0,dynamic_gen,3066
1734538.1549543825,0.0,dynamic_gen,3064
1899331.5213153427,0.0,dynamic_gen,3065
1607277.9759110564,36232.96426584828,dynamic_gen,3063
2049080.6278096505,0.0,dynamic_gen,3068
2104964.417264404,0.0,dynamic_gen,3067
1714460.1032735927,0.0,dynamic_gen,3070
1986912.6602884908,0.0,dynamic_gen,3069
1348705.6383548742,0.0,dynamic_gen,3071
1207229.0815219574,0.0,dynamic_gen,3073
1164175.4768979722,0.0,dynamic_gen,3075
1243562.7626212544,0.0,dynamic_gen,3072
1200136.9514493055,0.0,dynamic_gen,3076
1153281.1209677604,0.0,dynamic_gen,3074
1541364.7943055006,0.0,dynamic_gen,3078
1293852.2883787956,0.0,dynamic_gen,3077
1623662.6704008863,0.0,dynamic_gen,3079
1253489.5362812371,45786.317296705936,dynamic_gen,3081
1479453.0656503628,0.0,dynamic_gen,3080
944327.6022436353,80888.61235851899,dynamic_gen,3082
992656.0295215317,24178.92970327402,dynamic_gen,3086
880863.4062204424,80702.83309419209,dynamic_gen,3085
876454.7325931285,72637.13479102701,dynamic_gen,3084
927154.1454857951,78985.611202377,dynamic_gen,3083
1293992.8817031116,11599.024338193343,dynamic_gen,3089
1102819.1536531262,30393.508154305688,dynamic_gen,3088
1060460.634037172,24729.535132948622,dynamic_gen,3087
1567682.4606743301,0.0,dynamic_gen,3090
1665338.7155232253,14739.009410152174,dynamic_gen,3091
1626253.151868116,0.0,dynamic_gen,3092
1378431.0028250185,0.0,dynamic_gen,3094
986051.9293459516,0.0,dynamic_gen,3096
1124395.8484433626,0.0,dynamic_gen,3095
1610110.4196125953,0.0,dynamic_gen,3093
927384.9756296815,0.0,dynamic_gen,3098
950466.9876125022,0.0,dynamic_gen,3099
